Country Name,Country Code,Series Name,Series Code,Year,Value,Category,Description
Afghanistan,AFG,Primary school enrollment (% gross),SE_ENRL_PRIMARY,1998,95.34,Social,Gross primary school enrollment rate (%)
Afghanistan,AFG,Primary school enrollment (% gross),SE_ENRL_PRIMARY,1999,90.58,Social,Gross primary school enrollment rate (%)
Afghanistan,AFG,Primary school enrollment (% gross),SE_ENRL_PRIMARY,2000,90.05,Social,Gross primary school enrollment rate (%)
Afghanistan,AFG,Primary school enrollment (% gross),SE_ENRL_PRIMARY,2001,102.5,Social,Gross primary school enrollment rate (%)
Afghanistan,AFG,Primary school enrollment (% gross),SE_ENRL_PRIMARY,2002,86.15,Social,Gross primary school enrollment rate (%)
Afghanistan,AFG,Primary school enrollment (% gross),SE_ENRL_PRIMARY,2003,60.58,Social,Gross primary school enrollment rate (%)
Afghanistan,AFG,Primary school enrollment (% gross),SE_ENRL_PRIMARY,2004,103.6,Social,Gross primary school enrollment rate (%)
Afghanistan,AFG,Primary school enrollment (% gross),SE_ENRL_PRIMARY,2005,81.8,Social,Gross primary school enrollment rate (%)
Afghanistan,AFG,Primary school enrollment (% gross),SE_ENRL_PRIMARY,2006,66.33,Social,Gross primary school enrollment rate (%)
Afghanistan,AFG,Primary school enrollment (% gross),SE_ENRL_PRIMARY,2007,97.6,Social,Gross primary school enrollment rate (%)
Afghanistan,AFG,Primary school enrollment (% gross),SE_ENRL_PRIMARY,2008,91.35,Social,Gross primary school enrollment rate (%)
Afghanistan,AFG,Primary school enrollment (% gross),SE_ENRL_PRIMARY,2009,63.28,Social,Gross primary school enrollment rate (%)
Afghanistan,AFG,Primary school enrollment (% gross),SE_ENRL_PRIMARY,2010,85.46,Social,Gross primary school enrollment rate (%)
Afghanistan,AFG,Primary school enrollment (% gross),SE_ENRL_PRIMARY,2011,60.84,Social,Gross primary school enrollment rate (%)
Afghanistan,AFG,Primary school enrollment (% gross),SE_ENRL_PRIMARY,2012,99.04,Social,Gross primary school enrollment rate (%)
Afghanistan,AFG,Primary school enrollment (% gross),SE_ENRL_PRIMARY,2013,77.59,Social,Gross primary school enrollment rate (%)
Afghanistan,AFG,Primary school enrollment (% gross),SE_ENRL_PRIMARY,2014,96.06,Social,Gross primary school enrollment rate (%)
Afghanistan,AFG,Primary school enrollment (% gross),SE_ENRL_PRIMARY,2015,100.25,Social,Gross primary school enrollment rate (%)
Afghanistan,AFG,Primary school enrollment (% gross),SE_ENRL_PRIMARY,2016,92.44,Social,Gross primary school enrollment rate (%)
Afghanistan,AFG,Primary school enrollment (% gross),SE_ENRL_PRIMARY,2017,64.25,Social,Gross primary school enrollment rate (%)
Afghanistan,AFG,Primary school enrollment (% gross),SE_ENRL_PRIMARY,2018,101.13,Social,Gross primary school enrollment rate (%)
Afghanistan,AFG,Primary school enrollment (% gross),SE_ENRL_PRIMARY,2019,89.33,Social,Gross primary school enrollment rate (%)
Afghanistan,AFG,Primary school enrollment (% gross),SE_ENRL_PRIMARY,2020,106.86,Social,Gross primary school enrollment rate (%)
Afghanistan,AFG,Female labor force participation (%),SL_TLF_FEM,1960,52.1,Social,Female participation in labor force (%)
Afghanistan,AFG,Female labor force participation (%),SL_TLF_FEM,1961,37.4,Social,Female participation in labor force (%)
Afghanistan,AFG,Female labor force participation (%),SL_TLF_FEM,1962,36.47,Social,Female participation in labor force (%)
Afghanistan,AFG,Female labor force participation (%),SL_TLF_FEM,1963,33.67,Social,Female participation in labor force (%)
Afghanistan,AFG,Female labor force participation (%),SL_TLF_FEM,1964,77.83,Social,Female participation in labor force (%)
Afghanistan,AFG,Female labor force participation (%),SL_TLF_FEM,1965,77.57,Social,Female participation in labor force (%)
Afghanistan,AFG,Female labor force participation (%),SL_TLF_FEM,1966,81.84,Social,Female participation in labor force (%)
Afghanistan,AFG,Female labor force participation (%),SL_TLF_FEM,1967,48.2,Social,Female participation in labor force (%)
Afghanistan,AFG,Female labor force participation (%),SL_TLF_FEM,1968,90.52,Social,Female participation in labor force (%)
Afghanistan,AFG,Female labor force participation (%),SL_TLF_FEM,1969,62.56,Social,Female participation in labor force (%)
Afghanistan,AFG,Female labor force participation (%),SL_TLF_FEM,1970,79.05,Social,Female participation in labor force (%)
Afghanistan,AFG,Female labor force participation (%),SL_TLF_FEM,1971,82.73,Social,Female participation in labor force (%)
Afghanistan,AFG,Female labor force participation (%),SL_TLF_FEM,1972,37.23,Social,Female participation in labor force (%)
Afghanistan,AFG,Female labor force participation (%),SL_TLF_FEM,1973,63.59,Social,Female participation in labor force (%)
Afghanistan,AFG,Female labor force participation (%),SL_TLF_FEM,1974,81.34,Social,Female participation in labor force (%)
Afghanistan,AFG,Female labor force participation (%),SL_TLF_FEM,1975,76.88,Social,Female participation in labor force (%)
Afghanistan,AFG,Female labor force participation (%),SL_TLF_FEM,1976,92.17,Social,Female participation in labor force (%)
Afghanistan,AFG,Female labor force participation (%),SL_TLF_FEM,1977,67.56,Social,Female participation in labor force (%)
Afghanistan,AFG,Female labor force participation (%),SL_TLF_FEM,1978,64.21,Social,Female participation in labor force (%)
Afghanistan,AFG,Female labor force participation (%),SL_TLF_FEM,1979,67.37,Social,Female participation in labor force (%)
Afghanistan,AFG,Female labor force participation (%),SL_TLF_FEM,1980,62.49,Social,Female participation in labor force (%)
Afghanistan,AFG,Female labor force participation (%),SL_TLF_FEM,1981,95.25,Social,Female participation in labor force (%)
Afghanistan,AFG,Female labor force participation (%),SL_TLF_FEM,1982,56.04,Social,Female participation in labor force (%)
Afghanistan,AFG,Female labor force participation (%),SL_TLF_FEM,1983,91.74,Social,Female participation in labor force (%)
Afghanistan,AFG,Female labor force participation (%),SL_TLF_FEM,1984,46.01,Social,Female participation in labor force (%)
Afghanistan,AFG,Female labor force participation (%),SL_TLF_FEM,1985,97.86,Social,Female participation in labor force (%)
Afghanistan,AFG,Female labor force participation (%),SL_TLF_FEM,1986,99.85,Social,Female participation in labor force (%)
Afghanistan,AFG,Female labor force participation (%),SL_TLF_FEM,1987,48.66,Social,Female participation in labor force (%)
Afghanistan,AFG,Female labor force participation (%),SL_TLF_FEM,1988,94.7,Social,Female participation in labor force (%)
Afghanistan,AFG,Female labor force participation (%),SL_TLF_FEM,1989,32.82,Social,Female participation in labor force (%)
Afghanistan,AFG,Female labor force participation (%),SL_TLF_FEM,1990,87.95,Social,Female participation in labor force (%)
Afghanistan,AFG,Female labor force participation (%),SL_TLF_FEM,1991,99.51,Social,Female participation in labor force (%)
Afghanistan,AFG,Female labor force participation (%),SL_TLF_FEM,1992,89.26,Social,Female participation in labor force (%)
Afghanistan,AFG,Female labor force participation (%),SL_TLF_FEM,1993,30.73,Social,Female participation in labor force (%)
Afghanistan,AFG,Female labor force participation (%),SL_TLF_FEM,1994,31.49,Social,Female participation in labor force (%)
Afghanistan,AFG,Female labor force participation (%),SL_TLF_FEM,1995,95.3,Social,Female participation in labor force (%)
Afghanistan,AFG,Female labor force participation (%),SL_TLF_FEM,1996,72.66,Social,Female participation in labor force (%)
Afghanistan,AFG,Female labor force participation (%),SL_TLF_FEM,1997,53.98,Social,Female participation in labor force (%)
Afghanistan,AFG,Female labor force participation (%),SL_TLF_FEM,1998,89.18,Social,Female participation in labor force (%)
Afghanistan,AFG,Female labor force participation (%),SL_TLF_FEM,1999,46.88,Social,Female participation in labor force (%)
Afghanistan,AFG,Female labor force participation (%),SL_TLF_FEM,2000,32.41,Social,Female participation in labor force (%)
Afghanistan,AFG,Female labor force participation (%),SL_TLF_FEM,2001,70.42,Social,Female participation in labor force (%)
Afghanistan,AFG,Female labor force participation (%),SL_TLF_FEM,2002,49.75,Social,Female participation in labor force (%)
Afghanistan,AFG,Female labor force participation (%),SL_TLF_FEM,2003,38.32,Social,Female participation in labor force (%)
Afghanistan,AFG,Female labor force participation (%),SL_TLF_FEM,2004,88.5,Social,Female participation in labor force (%)
Afghanistan,AFG,Female labor force participation (%),SL_TLF_FEM,2005,50.63,Social,Female participation in labor force (%)
Afghanistan,AFG,Female labor force participation (%),SL_TLF_FEM,2006,44.35,Social,Female participation in labor force (%)
Afghanistan,AFG,Female labor force participation (%),SL_TLF_FEM,2007,44.82,Social,Female participation in labor force (%)
Afghanistan,AFG,Female labor force participation (%),SL_TLF_FEM,2008,97.02,Social,Female participation in labor force (%)
Afghanistan,AFG,Female labor force participation (%),SL_TLF_FEM,2009,78.39,Social,Female participation in labor force (%)
Afghanistan,AFG,Female labor force participation (%),SL_TLF_FEM,2010,74.64,Social,Female participation in labor force (%)
Afghanistan,AFG,Female labor force participation (%),SL_TLF_FEM,2011,92.49,Social,Female participation in labor force (%)
Afghanistan,AFG,Female labor force participation (%),SL_TLF_FEM,2012,32.97,Social,Female participation in labor force (%)
Afghanistan,AFG,Female labor force participation (%),SL_TLF_FEM,2013,48.52,Social,Female participation in labor force (%)
Afghanistan,AFG,Female labor force participation (%),SL_TLF_FEM,2014,39.83,Social,Female participation in labor force (%)
Afghanistan,AFG,Female labor force participation (%),SL_TLF_FEM,2015,75.5,Social,Female participation in labor force (%)
Afghanistan,AFG,Female labor force participation (%),SL_TLF_FEM,2016,94.01,Social,Female participation in labor force (%)
Afghanistan,AFG,Female labor force participation (%),SL_TLF_FEM,2017,68.36,Social,Female participation in labor force (%)
Afghanistan,AFG,Female labor force participation (%),SL_TLF_FEM,2018,82.95,Social,Female participation in labor force (%)
Afghanistan,AFG,Female labor force participation (%),SL_TLF_FEM,2019,50.08,Social,Female participation in labor force (%)
Afghanistan,AFG,Female labor force participation (%),SL_TLF_FEM,2020,60.29,Social,Female participation in labor force (%)
Afghanistan,AFG,Life expectancy at birth (years),SP_DYN_LE00,1960,80.05,Social,Average life expectancy at birth (years)
Afghanistan,AFG,Life expectancy at birth (years),SP_DYN_LE00,1961,40.53,Social,Average life expectancy at birth (years)
Afghanistan,AFG,Life expectancy at birth (years),SP_DYN_LE00,1962,49.37,Social,Average life expectancy at birth (years)
Afghanistan,AFG,Life expectancy at birth (years),SP_DYN_LE00,1963,46.65,Social,Average life expectancy at birth (years)
Afghanistan,AFG,Life expectancy at birth (years),SP_DYN_LE00,1964,74.55,Social,Average life expectancy at birth (years)
Afghanistan,AFG,Life expectancy at birth (years),SP_DYN_LE00,1965,68,Social,Average life expectancy at birth (years)
Afghanistan,AFG,Life expectancy at birth (years),SP_DYN_LE00,1966,76.03,Social,Average life expectancy at birth (years)
Afghanistan,AFG,Life expectancy at birth (years),SP_DYN_LE00,1967,78.33,Social,Average life expectancy at birth (years)
Afghanistan,AFG,Life expectancy at birth (years),SP_DYN_LE00,1968,66.35,Social,Average life expectancy at birth (years)
Afghanistan,AFG,Life expectancy at birth (years),SP_DYN_LE00,1969,71.35,Social,Average life expectancy at birth (years)
Afghanistan,AFG,Life expectancy at birth (years),SP_DYN_LE00,1970,72.55,Social,Average life expectancy at birth (years)
Afghanistan,AFG,Life expectancy at birth (years),SP_DYN_LE00,1971,73.64,Social,Average life expectancy at birth (years)
Afghanistan,AFG,Life expectancy at birth (years),SP_DYN_LE00,1972,67.34,Social,Average life expectancy at birth (years)
Afghanistan,AFG,Life expectancy at birth (years),SP_DYN_LE00,1973,60.18,Social,Average life expectancy at birth (years)
Afghanistan,AFG,Life expectancy at birth (years),SP_DYN_LE00,1974,60.58,Social,Average life expectancy at birth (years)
Afghanistan,AFG,Life expectancy at birth (years),SP_DYN_LE00,1975,67.8,Social,Average life expectancy at birth (years)
Afghanistan,AFG,Life expectancy at birth (years),SP_DYN_LE00,1976,51.18,Social,Average life expectancy at birth (years)
Afghanistan,AFG,Life expectancy at birth (years),SP_DYN_LE00,1977,46.76,Social,Average life expectancy at birth (years)
Afghanistan,AFG,Life expectancy at birth (years),SP_DYN_LE00,1978,50.91,Social,Average life expectancy at birth (years)
Afghanistan,AFG,Life expectancy at birth (years),SP_DYN_LE00,1979,42.91,Social,Average life expectancy at birth (years)
Afghanistan,AFG,Life expectancy at birth (years),SP_DYN_LE00,1980,59.22,Social,Average life expectancy at birth (years)
Afghanistan,AFG,Life expectancy at birth (years),SP_DYN_LE00,1981,46.09,Social,Average life expectancy at birth (years)
Afghanistan,AFG,Life expectancy at birth (years),SP_DYN_LE00,1982,80.11,Social,Average life expectancy at birth (years)
Afghanistan,AFG,Life expectancy at birth (years),SP_DYN_LE00,1983,75.94,Social,Average life expectancy at birth (years)
Afghanistan,AFG,Life expectancy at birth (years),SP_DYN_LE00,1984,80.91,Social,Average life expectancy at birth (years)
Afghanistan,AFG,Life expectancy at birth (years),SP_DYN_LE00,1985,50.76,Social,Average life expectancy at birth (years)
Afghanistan,AFG,Life expectancy at birth (years),SP_DYN_LE00,1986,51.85,Social,Average life expectancy at birth (years)
Afghanistan,AFG,Life expectancy at birth (years),SP_DYN_LE00,1987,53.47,Social,Average life expectancy at birth (years)
Afghanistan,AFG,Life expectancy at birth (years),SP_DYN_LE00,1988,69.68,Social,Average life expectancy at birth (years)
Afghanistan,AFG,Life expectancy at birth (years),SP_DYN_LE00,1989,63.6,Social,Average life expectancy at birth (years)
Afghanistan,AFG,Life expectancy at birth (years),SP_DYN_LE00,1990,77.79,Social,Average life expectancy at birth (years)
Afghanistan,AFG,Life expectancy at birth (years),SP_DYN_LE00,1991,73.67,Social,Average life expectancy at birth (years)
Afghanistan,AFG,Life expectancy at birth (years),SP_DYN_LE00,1992,62.01,Social,Average life expectancy at birth (years)
Afghanistan,AFG,Life expectancy at birth (years),SP_DYN_LE00,1993,43.65,Social,Average life expectancy at birth (years)
Afghanistan,AFG,Life expectancy at birth (years),SP_DYN_LE00,1994,82.32,Social,Average life expectancy at birth (years)
Afghanistan,AFG,Life expectancy at birth (years),SP_DYN_LE00,1995,41.44,Social,Average life expectancy at birth (years)
Afghanistan,AFG,Life expectancy at birth (years),SP_DYN_LE00,1996,45.65,Social,Average life expectancy at birth (years)
Afghanistan,AFG,Life expectancy at birth (years),SP_DYN_LE00,1997,63.27,Social,Average life expectancy at birth (years)
